customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,join_Year,join_Month,join_Day,join_Weekday,Gender_Encoded,Income_Bin,High_Income_Flag,Income_Quantile_Bin,Income_KMeans_Bin,Income_Log,Income_Reciprocal,Income_Sqrt,Income_YeoJohnson,Debt_to_Income_Ratio,Avg_Monthly_Transactions
882.0,55.0,Female,North,Primary,Self-Employed,398938.8,469745.72,Business,421.0,3.0,183.0,87.08,2023-06-23 12:25:06.073463,0.0,2023,6,23,4,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.896565807295909,2.5066438595497365e-06,631.6160225960073,-0.6314754827781958,1.1774881761312763,15.25
883.0,51.0,Male,North,Primary,Self-Employed,529685.58,348045.29,Education,526.0,9.0,179.0,82.82,2022-04-13 12:25:06.073465,0.0,2022,4,13,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.180040752116343,1.8879088837780261e-06,727.7950123489443,-0.26921461506974653,0.6570790354534477,14.916666666666666
884.0,55.0,Female,West,Graduate,Self-Employed,611717.43,399712.54,Other,571.2631578947369,2.0,86.0,60.44,2020-04-11 12:25:06.073467,1.0,2020,4,11,5,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.324027373925057,1.6347390416208318e-06,782.123666692167,-0.04877705626869674,0.6534267627456682,7.166666666666667
885.0,67.0,Male,South,Primary,Salaried,610463.71,447634.72,Other,566.0,7.0,133.0,56.39,2025-06-12 12:25:06.073469,0.0,2025,6,12,3,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.321975765784313,1.6380963282873469e-06,781.3217711033016,-0.05211206032536038,0.7332699924128168,11.083333333333334
886.0,51.0,Female,West,Graduate,Self-Employed,698165.7,135353.3,Car,840.0,0.0,95.0,39.61,2016-03-27 12:25:06.073471,0.0,2016,3,27,6,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.456213178445207,1.4323226816747348e-06,835.5631035415578,0.17889094128085717,0.1938698793137503,7.916666666666667
887.0,35.0,Male,South,Primary,Salaried,342863.52,458209.7,Home,750.0,8.0,13.0,11.47,2020-01-17 12:25:06.073473,0.0,2020,1,17,4,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.745090662698047,2.9166039110725133e-06,585.5454892662055,-0.7919701502717655,1.3364201009194563,1.0833333333333333
888.0,47.0,Male,North,Primary,Self-Employed,592537.52,181490.87,Education,748.0,0.0,28.0,20.21,2016-10-17 12:25:06.073475,0.0,2016,10,17,0,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.29217116253642,1.6876539942078364e-06,769.7645873901969,-0.09990805135042735,0.3062943085865685,2.3333333333333335
889.0,32.0,Male,East,Secondary,Unemployed,627626.34,196094.75,Other,360.0,1.0,84.0,70.34,2017-03-01 12:25:06.073477,0.0,2017,3,1,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.349701861671024,1.593302165581251e-06,792.2287169750917,-0.006544027692049725,0.31243868764335164,7.0
890.0,43.97157894736842,Male,South,Graduate,Self-Employed,494452.36,329443.38,Car,801.0,7.0,62.0,47.72,2018-11-08 12:25:06.073479,0.0,2018,11,8,3,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.111208108104313,2.0224354426472093e-06,703.1730654682387,-0.3653968097525188,0.6662793155643953,5.166666666666667
891.0,68.0,Male,North,Primary,Unemployed,680811.72,-21606.02,Home,446.0,8.0,93.0,21.99,2023-07-12 12:25:06.073481,0.0,2023,7,12,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.431042539968052,1.4688327209867643e-06,825.1131558762107,0.13353567164818486,-0.03173567576069343,7.75
892.0,51.0,Male,West,Graduate,Self-Employed,330726.02,326343.05,Education,633.0,6.0,87.0,31.12,2020-10-06 12:25:06.073483,0.0,2020,10,6,1,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.709048601105412,3.023641672821289e-06,575.087836769306,-0.827197631664349,0.986747429186249,7.25
893.0,69.0,Female,South,Graduate,Self-Employed,534709.22,447267.14,Education,441.0,2.0,24.0,85.83,2020-04-29 12:25:06.073485,0.0,2020,4,29,2,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.189480234275763,1.8701718474728237e-06,731.2381417841933,-0.25557829660269954,0.8364679778665497,2.0
894.0,55.0,Female,East,Post-Graduate,Self-Employed,449363.18,53111.42,Other,343.0,6.0,98.0,39.37,2025-10-22 12:25:06.073487,0.0,2025,10,22,2,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.015588929281618,2.225366516752626e-06,670.3455675992793,-0.4899679224697634,0.11819263874712654,8.166666666666666
895.0,50.0,Male,West,Secondary,Unemployed,535313.81,463351.4,Education,443.0,5.0,7.0,82.61,2025-05-07 12:25:06.073489,0.0,2025,5,7,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.190610282727693,1.8680596563356801e-06,731.6514265686906,-0.2539384461448845,0.865569673982444,0.5833333333333334
896.0,41.0,Female,West,Secondary,Unemployed,889407.09,195181.86,Car,632.0,1.0,166.0,34.37,2020-04-20 12:25:06.073491,0.0,2020,4,20,0,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.698311453037153,1.1243432696907447e-06,943.0838191804586,0.6687100588068512,0.21945165739571515,13.833333333333334
897.0,32.0,Female,North,Secondary,Self-Employed,893291.15,331029.27,Education,796.0,2.0,37.0,53.46,2021-08-08 12:25:06.073493,1.0,2021,8,8,6,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.702668962009989,1.1194545927667673e-06,945.1408096151599,0.6784868806946048,0.37057265148098695,3.0833333333333335
898.0,47.0,Male,South,Post-Graduate,Salaried,644156.5455263158,216963.82,Business,695.0,9.0,68.0,11.64,2025-07-15 12:25:06.073495,0.0,2025,7,15,1,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.33681846673269017,5.666666666666667
899.0,59.0,Male,West,Post-Graduate,Self-Employed,507548.54,385937.77,Car,354.0,9.0,170.0,51.75,2019-08-01 12:25:06.073497,0.0,2019,8,1,3,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.137349600897517,1.970251022195784e-06,712.4244100253725,-0.3295324500193883,0.7603957840170322,14.166666666666666
900.0,68.0,Male,East,Secondary,Unemployed,781523.66,453742.13,Home,606.0,4.0,86.0,60.96,2021-06-25 12:25:06.073499,0.0,2021,6,25,4,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.569001983048324,1.2795501552055951e-06,884.0382684024488,0.3945331457853353,0.5805865557544349,7.166666666666667
901.0,34.0,Male,South,Post-Graduate,Self-Employed,622472.43,397051.55,Home,722.0,9.0,133.0,28.74,2019-06-28 12:25:06.073502,0.0,2019,6,28,4,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.341456223679142,1.6064942723740031e-06,788.9692199319312,-0.020208657061845044,0.6378620656339751,11.083333333333334
902.0,22.0,Female,East,Post-Graduate,Unemployed,609117.94,299402.83,Other,571.2631578947369,3.0,192.0,56.31,2024-11-28 12:25:06.073508,0.0,2024,11,28,3,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.319768831399417,1.641715491559005e-06,780.4600822591761,-0.0556930406641355,0.49153507118834827,16.0
903.0,46.0,Male,West,Post-Graduate,Unemployed,584527.73,228621.7,Other,624.0,1.0,178.0,61.77,2019-04-27 12:25:06.073512,1.0,2019,4,27,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.278561211808611,1.710779896139579e-06,764.5441321467323,-0.12133238093247732,0.3911220773050408,14.833333333333334
904.0,21.0,Female,East,Secondary,Unemployed,951683.57,289604.7,Business,379.0,3.0,87.0,64.95,2016-07-14 12:25:06.073516,0.0,2016,7,14,3,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.76598892483664,1.0507683233742038e-06,975.542705369683,0.8247378327770052,0.3043077648172491,7.25
905.0,27.0,Female,North,Secondary,Self-Employed,873167.72,398395.72,Home,330.0,7.0,15.0,72.11,2019-09-27 12:25:06.073520,0.0,2019,9,27,4,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.679884080753352,1.1452540352109727e-06,934.4344385776885,0.6277648394131309,0.4562648284799168,1.25
906.0,43.97157894736842,Male,East,Secondary,Unemployed,748979.28,403539.96,Home,411.0,4.0,123.0,34.91,2024-02-13 12:25:06.073523,0.0,2024,2,13,1,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.52646793371484,1.335148637024195e-06,865.4358901732699,0.31076394209556796,0.538786546938922,10.25
907.0,27.0,Female,South,Post-Graduate,Unemployed,565939.81,382623.99,Home,771.0,4.0,107.0,55.42,2021-04-14 12:25:06.073527,0.0,2021,4,14,2,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.24624477574514,1.7669692348215707e-06,752.2897114808895,-0.17121757542177216,0.6760860134578621,8.916666666666666
908.0,34.0,Male,East,Secondary,Self-Employed,644156.5455263158,107613.37,Home,373.0,9.0,181.0,88.53,2017-03-26 12:25:06.073531,0.0,2017,3,26,6,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.16706089652799105,15.083333333333334
909.0,37.0,Other,East,Post-Graduate,Unemployed,706113.32,296546.63,Education,778.0,2.0,153.0,81.85,2023-04-07 12:25:06.073535,0.0,2023,4,7,4,2,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.467532429712332,1.4162012746038064e-06,840.3054920682121,0.199607090534713,0.41997031014795194,12.75
910.0,41.0,Male,North,Primary,Self-Employed,495678.22,204985.66,Car,686.0,7.0,89.0,86.21,2018-12-11 12:25:06.073539,0.0,2018,12,11,1,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.113684262613534,2.0174337750127997e-06,704.0441889540741,-0.362033905984946,0.4135458281786116,7.416666666666667
911.0,22.0,Female,East,Post-Graduate,Unemployed,787663.14,399739.35,Car,732.0,5.0,125.0,40.89,2017-04-21 12:25:06.073543,1.0,2017,4,21,4,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.576827059709078,1.2695766497634384e-06,887.5038816816522,0.4102783664854428,0.5075003890622583,10.416666666666666
912.0,51.0,Female,East,Graduate,Salaried,415750.98,185254.24,Business,711.0,1.0,113.0,72.95,2018-05-02 12:25:06.073545,0.0,2018,5,2,2,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.937844159521283,2.4052801865188953e-06,644.787546405791,-0.5840191655829184,0.44558942470803076,9.416666666666666
913.0,23.0,Male,West,Secondary,Salaried,678368.74,367808.06,Education,571.2631578947369,1.0,137.0,59.59,2023-07-17 12:25:06.073547,0.0,2023,7,17,0,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.42744775751217,1.4741223569317818e-06,823.6314345628147,0.12713735938092904,0.5421948835673059,11.416666666666666
914.0,19.0,Female,West,Secondary,Unemployed,142056.89,257671.84,Home,547.0,8.0,166.0,16.62,2021-11-27 12:25:06.073549,0.0,2021,11,27,5,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,11.86398992956243,7.03938373292747e-06,376.9043512616961,-1.4066013552932184,1.8138637274123062,13.833333333333334
915.0,30.0,Other,South,Graduate,Salaried,489876.29,18135.57,Home,419.0,6.0,150.0,75.92,2024-04-01 12:25:06.073551,0.0,2024,4,1,0,2,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.10191021015291,2.0413275332685866e-06,699.9116301362623,-0.37796115513943357,0.03702071394392246,12.5
916.0,60.0,Female,West,Post-Graduate,Self-Employed,1015535.43,439643.89,Other,366.0,9.0,107.0,64.17,2023-05-09 12:25:06.073553,0.0,2023,5,9,1,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.830927533312838,9.84701257836708e-07,1007.7377783927722,0.9831688713109586,0.43291831777843537,8.916666666666666
917.0,60.0,Female,West,Primary,Salaried,807238.3,296206.92,Other,626.0,8.0,87.0,25.91,2021-10-16 12:25:06.073555,0.0,2021,10,16,5,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.601375433655004,1.2387900341323817e-06,898.4644122056254,0.4603614885570697,0.36693863509697194,7.25
918.0,65.0,Female,West,Graduate,Unemployed,644156.5455263158,491396.59,Business,769.0,5.0,177.0,16.38,2025-03-25 12:25:06.073557,0.0,2025,3,25,1,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.762852746607579,14.75
919.0,28.0,Male,West,Graduate,Unemployed,466538.47,50203.64,Home,792.0,4.0,68.0,76.96,2019-02-28 12:25:06.073559,1.0,2019,2,28,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.053097904479268,2.1434413684226976e-06,683.0362142668571,-0.4423102227553629,0.10760878947453144,5.666666666666667
920.0,68.0,Male,North,Post-Graduate,Self-Employed,620754.57,256271.8,Business,585.0,0.0,15.0,16.31,2018-10-25 12:25:06.073562,1.0,2018,10,25,3,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.338692676346668,1.6109400355441032e-06,787.879794131059,-0.024766914269552555,0.4128391676600947,1.25
921.0,64.0,Female,West,Secondary,Unemployed,856398.45,267539.34,Education,571.2631578947369,5.0,65.0,17.31,2016-02-24 12:25:06.073564,1.0,2016,2,24,2,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.660492193474198,1.1676794047450638e-06,925.4179866417121,0.5853664422731345,0.3124005420607663,5.416666666666667
922.0,40.0,Male,North,Post-Graduate,Self-Employed,726618.99,340530.94,Car,608.0,5.0,54.0,44.19,2023-01-10 12:25:06.073566,0.0,2023,1,10,1,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.49615891008912,1.3762351900062645e-06,852.4194917996655,0.25290050188510044,0.46865130788833365,4.5
923.0,33.0,Female,North,Graduate,Salaried,701713.18,101221.9,Home,396.0,2.0,158.0,20.78,2016-10-23 12:25:06.073568,0.0,2016,10,23,6,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.461281449102325,1.4250816479153948e-06,837.6832217491287,0.188141990159709,0.1442496776246956,13.166666666666666
924.0,48.0,Female,West,Graduate,Salaried,926116.39,381605.68,Education,412.0,2.0,93.0,83.09,2017-03-14 12:25:06.073570,1.0,2017,3,14,1,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.738756276651861,1.0797767224735948e-06,962.3494115964326,0.7608681620632161,0.41204937534903147,7.75
925.0,28.0,Male,East,Secondary,Self-Employed,391909.01,586749.36,Home,755.0,2.0,20.0,47.62,2020-03-15 12:25:06.073572,1.0,2020,3,15,6,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.878787526091687,2.551606171018699e-06,626.0263652594833,-0.6514049304284144,1.4971571079725878,1.6666666666666667
926.0,33.0,Male,North,Secondary,Self-Employed,563152.39,371180.6,Other,762.0,2.0,33.0,55.53,2019-11-13 12:25:06.073574,0.0,2019,11,13,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.24130732116828,1.7757151386410016e-06,750.4348006322734,-0.1787187930631839,0.6591121809853279,2.75
927.0,25.0,Female,East,Secondary,Unemployed,249182.89,313930.86,Business,431.0,6.0,100.0,84.25,2025-11-07 12:25:06.073576,0.0,2025,11,7,4,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.425946416935751,4.013100525880706e-06,499.1822212378963,-1.0692402038265536,1.2598411552253848,8.333333333333334
928.0,43.97157894736842,Male,East,Post-Graduate,Salaried,380978.79,93381.39,Other,420.0,9.0,77.0,52.42,2017-01-13 12:25:06.073579,0.0,2017,1,13,4,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.8505016080825,2.624811148118907e-06,617.2347932513202,-0.6824965107623587,0.24510915686408685,6.416666666666667
929.0,43.97157894736842,Female,West,Secondary,Self-Employed,814837.08,183863.08,Car,496.0,1.0,135.0,38.29,2024-01-23 12:25:06.073581,0.0,2024,1,23,1,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.610744697637912,1.2272376862897719e-06,902.6832667109766,0.47975493442296663,0.22564397781210446,11.25
930.0,21.0,Male,South,Graduate,Salaried,416530.15,291623.26,Other,781.0,9.0,136.0,73.77,2020-04-29 12:25:06.073583,0.0,2020,4,29,2,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.939716527708374,2.400780829957135e-06,645.3914703495856,-0.5818266647624278,0.7001252130247955,11.333333333333334
931.0,42.0,Female,West,Graduate,Self-Employed,747104.85,220533.53,Home,338.0,9.0,156.0,45.43,2017-01-18 12:25:06.073585,1.0,2017,1,18,2,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.523962154210308,1.338498420270702e-06,864.352271935465,0.305923140594645,0.2951841766252756,13.0
932.0,20.0,Male,South,Primary,Salaried,931697.01,453938.46,Other,811.0,1.0,173.0,35.48,2025-08-16 12:25:06.073587,1.0,2025,8,16,5,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.744764017555587,1.0733091508910703e-06,965.2445337840562,0.7748309463992614,0.48721682599367794,14.416666666666666
933.0,49.0,Female,South,Post-Graduate,Unemployed,564412.37,380055.48,Home,773.0,2.0,107.0,67.86,2016-05-31 12:25:06.073589,0.0,2016,5,31,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.24354218755336,1.7717510837845673e-06,751.2738315687562,-0.17532739352720358,0.6733649016232581,8.916666666666666
934.0,20.0,Male,West,Primary,Salaried,703972.69,703856.79,Car,460.0,9.0,120.0,74.13,2018-01-31 12:25:06.073591,0.0,2018,1,31,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.464496262282731,1.4205076328917918e-06,839.0308039637162,0.19403072809763375,0.9998353629314798,10.0
935.0,43.97157894736842,Female,West,Graduate,Salaried,748662.43,152871.23,Other,588.0,6.0,74.0,73.34,2023-05-30 12:25:06.073593,0.0,2023,5,30,1,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.526044802361753,1.335713699813012e-06,865.2528127663036,0.3099457870211221,0.20419246896094412,6.166666666666667
936.0,46.0,Male,South,Primary,Salaried,355700.99,304967.19,Business,499.0,2.0,11.0,88.21,2019-09-22 12:25:06.073595,0.0,2019,9,22,6,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.78184855252309,2.8113421575178705e-06,596.4067320210261,-0.7549090043927623,0.8573695282658618,0.9166666666666666
937.0,49.0,Female,West,Graduate,Salaried,476709.53,92476.14,Business,827.0,6.0,31.0,72.93,2021-03-12 12:25:06.073597,0.0,2021,3,12,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.07466473031333,2.0977090646602665e-06,690.4415471276334,-0.41420913524453123,0.19398844407410942,2.5833333333333335
938.0,67.0,Female,South,Primary,Salaried,399267.76,-33366.12,Business,802.0,8.0,12.0,71.59,2023-03-21 12:25:06.073599,0.0,2023,3,21,1,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.897390053076045,2.504578620175543e-06,631.8763803150107,-0.6305441463504392,-0.08356828009353924,1.0
939.0,68.0,Male,East,Secondary,Unemployed,492655.38,408408.15,Other,547.0,9.0,124.0,78.6,2024-08-03 12:25:06.073601,0.0,2024,8,3,5,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.10756721203721,2.0298123410073364e-06,701.8941373170173,-0.37032867383567464,0.8289935857393864,10.333333333333334
940.0,36.0,Male,West,Primary,Self-Employed,743222.14,374492.31,Other,682.0,3.0,78.0,10.01,2023-03-12 12:25:06.073604,1.0,2023,3,12,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.518751601626771,1.3454909382934444e-06,862.1033232739566,0.29589020485002104,0.5038766875270966,6.5
941.0,38.0,Male,East,Secondary,Salaried,480960.65,171811.43,Other,517.0,6.0,179.0,38.99,2023-06-26 12:25:06.073605,0.0,2023,6,26,0,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.083542816179584,2.0791678504928614e-06,693.5132659149355,-0.40249001518932714,0.35722554433507187,14.916666666666666
942.0,22.0,Female,North,Secondary,Unemployed,592969.35,313954.44,Home,386.0,8.0,172.0,69.01,2018-04-13 12:25:06.073608,0.0,2018,4,13,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.29289967672982,1.6864249620575466e-06,770.0450311507763,-0.09875421471016345,0.529461497461884,14.333333333333334
943.0,35.0,Female,East,Post-Graduate,Salaried,391507.68,205609.86,Car,381.0,7.0,96.0,57.98,2021-01-31 12:25:06.073610,1.0,2021,1,31,6,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.877762965303873,2.5542217863471125e-06,625.7057455385878,-0.6525442705903141,0.5251745253119938,8.0
944.0,45.0,Female,East,Secondary,Salaried,845284.43,225868.88,Business,361.0,7.0,50.0,24.21,2023-03-16 12:25:06.073612,0.0,2023,3,16,3,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.64742963628438,1.183032339738779e-06,919.3935120501993,0.5571995800465511,0.26721050569924726,4.166666666666667
945.0,59.0,Male,South,Secondary,Self-Employed,490978.0,251957.31,Home,799.0,8.0,117.0,34.3,2021-04-01 12:25:06.073614,0.0,2021,4,1,3,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.104156636004568,2.0367469891787633e-06,700.6982232031133,-0.3749346674768019,0.5131743377503676,9.75
946.0,39.0,Male,East,Primary,Salaried,904596.11,165515.22,Business,341.0,4.0,17.0,36.94,2023-06-08 12:25:06.073616,0.0,2023,6,8,3,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.715244941238552,1.1054645089458665e-06,951.1025759611841,0.7069080656346581,0.18297140366875997,1.4166666666666667
947.0,38.0,Female,West,Graduate,Unemployed,612185.82,192502.51,Home,311.0,4.0,163.0,55.43,2021-04-24 12:25:06.073618,0.0,2021,4,24,5,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.324792776349579,1.633488287121242e-06,782.4230441391664,-0.047531354863082034,0.31445110897864315,13.583333333333334
