Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_months,Default_Status
CUST104403,48,1635986,771167,799,60,Yes
CUST104404,44,860501,1379134,840,36,No
CUST104405,28,1758274,1488098,768,60,Yes
CUST104406,63,828580,74220,350,36,No
CUST104407,29,847272,634819,411,60,No
CUST104408,53,738065,1470722,600,24,No
CUST104409,53,1286922,557409,389,12,No
CUST104410,39,1041135,747785,528,48,No
CUST104411,23,1867841,59387,449,12,No
CUST104412,30,509963,295752,437,12,Yes
CUST104413,60,1383493,651103,434,24,No
CUST104414,62,1096618,601872,756,12,Yes
CUST104415,21,747578,619071,793,12,Yes
CUST104416,49,1623271,759687,826,24,No
CUST104417,54,623915,698782,632,36,No
CUST104418,33,375324,300139,661,60,No
CUST104419,21,1907229,550228,473,12,Yes
CUST104420,54,843784,910020,512,48,Yes
CUST104421,49,1751726,984499,642,24,No
CUST104422,33,1043521,1345085,360,12,No
CUST104423,49,705180,63580,360,36,No
CUST104424,59,609824,828639,823,36,Yes
CUST104425,44,590857,1444166,515,48,Yes
CUST104426,46,397345,518968,722,12,Yes
CUST104427,37,1003051,940965,722,48,No
CUST104428,27,1850870,828559,670,36,Yes
CUST104429,33,970759,478082,505,36,No
CUST104430,25,1467556,655262,585,60,Yes
CUST104431,46,1723445,263165,404,36,No
CUST104432,23,1525499,455427,842,24,Yes
CUST104433,27,1692832,502201,541,60,No
CUST104434,59,1998766,1262916,790,48,Yes
CUST104435,21,1698117,760731,797,36,No
CUST104436,37,709163,354960,734,24,No
CUST104437,63,1008062,1188036,783,60,Yes
CUST104438,45,1092007,1404832,746,24,No
CUST104439,23,839724,1149624,683,60,No
CUST104440,35,867538,1231426,809,60,No
CUST104441,49,613151,786200,469,60,No
CUST104442,63,1181226,1072805,622,48,No
CUST104443,52,878387,994793,773,60,Yes
CUST104444,46,651069,356932,531,60,Yes
CUST104445,36,267359,316891,658,24,No
CUST104446,45,403460,1042326,574,60,No
CUST104447,48,1525831,574333,331,48,Yes
CUST104448,29,1411960,1062782,476,24,No
CUST104449,21,984681,961508,364,60,No
CUST104450,49,486305,190926,326,24,No
CUST104451,42,1105352,233148,778,48,No
CUST104452,36,1091255,893382,567,24,No
CUST104453,61,1379042,722709,365,48,No
CUST104454,64,529457,1263944,432,36,No
CUST104455,61,381446,544496,665,60,No
CUST104456,27,617230,69455,381,48,No
CUST104457,34,1853172,784184,627,60,Yes
CUST104458,49,611377,1330473,397,48,No
CUST104459,39,1880664,482509,626,12,No
CUST104460,39,1649282,662840,841,12,No
CUST104461,22,581691,882548,424,12,No
CUST104462,61,962557,432605,509,48,No
CUST104463,35,1273078,614772,432,60,Yes
CUST104464,23,235757,997719,802,12,No
CUST104465,31,822561,1442358,456,60,No
CUST104466,50,782933,708764,681,48,No
CUST104467,60,1096650,218332,321,60,No
CUST104468,38,521199,1199223,718,60,Yes
CUST104469,22,1368391,882441,771,12,No
CUST104470,52,1126502,1060193,533,24,No
CUST104471,28,1932842,1227400,753,36,No
CUST104472,42,1611746,823202,461,48,No
CUST104473,26,532336,866037,600,48,No
CUST104474,32,381549,317724,605,48,No
CUST104475,60,367973,951334,301,36,No
CUST104476,56,946631,317544,570,24,No
CUST104477,35,1300597,801545,720,60,No
CUST104478,48,229092,1095962,442,48,No
CUST104479,38,1118746,177319,834,60,Yes
CUST104480,22,1617563,562193,336,12,No
CUST104481,33,857191,156960,406,12,No
CUST104482,35,512865,89015,596,12,No
CUST104483,40,490655,1432433,396,48,No
CUST104484,49,272782,778165,580,36,Yes
CUST104485,62,1083435,982478,409,48,No
CUST104486,49,1612782,195109,848,12,Yes
CUST104487,23,1562227,527508,487,12,Yes
CUST104488,39,1897141,983671,787,48,No
CUST104489,23,1902863,1187330,653,36,No
CUST104490,34,407580,271775,318,36,No
CUST104491,60,969032,1403868,692,60,Yes
CUST104492,24,1872992,777513,560,24,No
CUST104493,31,1521403,726894,709,12,No
CUST104494,51,747952,796355,702,36,Yes
CUST104495,63,1875228,959222,783,12,No
CUST104496,52,364244,1155455,603,24,Yes
CUST104497,47,676857,169894,317,12,No
CUST104498,50,1312916,640127,483,36,No
CUST104499,63,1860100,1128332,704,60,No
CUST104500,22,211017,718043,430,48,No
CUST104501,29,1203634,1279133,778,48,No
CUST104502,48,1194424,1327879,307,36,No
CUST104503,51,754636,724075,617,36,No
CUST104504,54,1658240,1037601,690,24,No
CUST104505,35,471635,541599,818,12,No
CUST104506,45,409720,545283,435,24,No
CUST104507,56,321070,667231,830,48,Yes
CUST104508,28,1118472,792476,666,12,Yes
CUST104509,29,462512,198188,788,24,No
CUST104510,57,235010,611032,310,48,Yes
CUST104511,59,1808715,174697,745,12,No
CUST104512,52,1895625,445340,413,60,No
CUST104513,37,978928,286028,495,60,No
CUST104514,55,1934872,743411,622,24,No
CUST104515,57,1851722,1105752,811,36,No
CUST104516,39,791293,563611,464,12,Yes
CUST104517,64,237493,1248324,551,24,No
CUST104518,49,925155,1143753,343,36,No
CUST104519,27,1940326,1209199,769,36,Yes
CUST104520,48,734580,502546,788,12,Yes
CUST104521,29,883725,1011273,480,12,Yes
CUST104522,48,723238,546184,376,36,Yes
CUST104523,26,1134711,1084549,673,48,Yes
CUST104524,49,1350311,694467,366,24,No
CUST104525,37,1795776,297439,824,12,No
CUST104526,36,1220021,1046157,391,36,No
CUST104527,43,1329347,694691,543,48,No
CUST104528,51,1960508,145287,640,60,No
CUST104529,23,831581,1218150,603,36,No
CUST104530,41,1347659,830751,697,48,No
CUST104531,46,1886519,1220085,747,60,No
CUST104532,56,1226850,1446167,396,48,No
CUST104533,62,1136780,1441864,630,12,No
CUST104534,57,821747,1291165,504,36,No
CUST104535,42,598750,406459,748,60,Yes
CUST104536,62,947365,538720,717,48,No
CUST104537,32,1481258,1102666,376,60,No
CUST104538,62,628886,53743,848,24,Yes
CUST104539,33,1179651,1129500,724,36,No
CUST104540,31,429171,1239844,728,12,No
CUST104541,36,1622415,1429580,784,60,No
CUST104542,28,367558,1008904,434,48,No
CUST104543,60,1183061,790537,553,60,No
CUST104544,60,496412,279602,554,48,No
CUST104545,22,307338,1441119,798,60,No
CUST104546,50,674551,885227,783,12,No
CUST104547,50,488480,887985,345,12,No
CUST104548,32,990073,1202552,742,36,No
CUST104549,30,1335708,205183,303,12,No
CUST104550,64,1543679,1356019,300,60,No
CUST104551,31,344378,111600,589,60,No
CUST104552,35,377254,624310,408,12,No
CUST104553,36,798411,887329,759,24,Yes
CUST104554,37,1698118,874470,565,60,No
CUST104555,46,1794362,173323,437,36,No
CUST104556,22,1843062,1284686,733,24,No
CUST104557,32,1749161,947486,343,12,No
CUST104558,46,227197,1368617,809,48,No
CUST104559,43,876079,638829,561,60,No
CUST104560,38,1207705,1205544,451,48,No
CUST104561,52,308775,975775,512,36,No
CUST104562,58,1046056,1123391,533,24,Yes
CUST104563,23,1064609,882044,660,48,Yes
CUST104564,58,1028396,518304,619,36,No
CUST104565,23,885388,852699,521,48,No
CUST104566,50,1359606,854700,509,48,No
CUST104567,21,516790,688751,695,36,No
CUST104568,50,1650328,514151,788,60,Yes
CUST104569,52,1890263,931779,763,48,No
CUST104570,48,1305323,1289308,751,36,No
CUST104571,41,245712,1295175,712,48,Yes
CUST104572,33,599489,244451,775,60,Yes
CUST104573,47,533964,406686,555,36,No
CUST104574,56,325342,746631,449,48,No
CUST104575,27,1864092,1427332,426,12,Yes
CUST104576,42,536497,188307,691,60,No
CUST104577,30,687707,1187333,779,48,No
CUST104578,59,292091,459633,696,24,No
CUST104579,35,1596634,934507,701,36,No
CUST104580,35,1430478,346753,573,48,No
CUST104581,24,1093150,939217,438,60,Yes
CUST104582,52,610343,1352776,402,60,Yes
CUST104583,43,1494798,1001406,541,24,No
CUST104584,26,414560,374377,416,24,No
CUST104585,44,735827,1472163,513,48,No
CUST104586,40,1950697,1253049,783,12,No
CUST104587,57,1132196,844203,828,60,No
CUST104588,40,1524054,522650,523,12,Yes
CUST104589,32,621743,510665,569,12,No
CUST104590,53,1133133,414745,433,48,Yes
CUST104591,48,1763482,1493734,413,36,No
CUST104592,28,1830872,961656,740,36,Yes
CUST104593,21,1725068,657539,664,36,Yes
CUST104594,57,1610038,631330,531,24,Yes
CUST104595,42,619924,890172,757,60,No
CUST104596,26,1914796,246945,674,24,Yes
CUST104597,41,267300,322201,506,60,No
CUST104598,52,591407,798609,819,60,No
CUST104599,55,1007274,845415,767,60,No
CUST104600,35,1439861,442613,742,48,No
CUST104601,25,1625036,594283,620,36,No
CUST104602,26,1347547,164587,392,24,No
CUST104603,45,1186410,1331652,707,24,No
CUST104604,60,238744,796988,457,48,No
CUST104605,49,578226,520897,398,60,No
CUST104606,27,519586,1137462,524,36,No
CUST104607,60,810278,1449745,740,12,No
CUST104608,33,569061,539788,700,12,No
CUST104609,58,434975,145149,363,48,No
CUST104610,38,727938,668308,578,36,No
CUST104611,22,769405,1002394,818,12,Yes
CUST104612,28,989622,73466,547,12,Yes
CUST104613,31,248113,287626,667,24,No
CUST104614,53,339861,446904,397,36,No
CUST104615,58,1280701,810006,567,12,Yes
CUST104616,47,1478343,951011,359,24,No
CUST104617,40,592144,594929,799,36,No
CUST104618,32,1134963,475716,607,60,No
CUST104619,63,890778,610085,792,36,No
CUST104620,51,378157,1406670,710,48,No
CUST104621,47,1791632,965986,439,24,No
CUST104622,52,1953897,1330851,627,60,No
CUST104623,30,543243,452854,763,24,No
CUST104624,23,453807,718582,462,24,No
CUST104625,47,1931821,231136,359,12,No
CUST104626,55,811709,1266658,330,36,No
CUST104627,51,1965018,1351877,632,24,No
CUST104628,35,1429959,592383,375,24,No
CUST104629,36,944854,1222130,616,48,No
CUST104630,33,1446715,444655,716,48,No
CUST104631,55,271017,962046,489,48,No
CUST104632,31,745648,528766,788,24,No
CUST104633,41,702394,972879,614,60,No
CUST104634,31,1863229,272310,595,36,No
CUST104635,50,1858332,857032,800,24,No
CUST104636,55,457137,549344,476,12,No
CUST104637,42,1549651,946366,514,60,No
CUST104638,58,1304399,490187,631,60,Yes
CUST104639,51,1024464,319072,427,36,No
CUST104640,34,971279,1055520,568,60,No
CUST104641,44,1985362,255719,834,36,No
CUST104642,52,1267383,746248,665,60,No
CUST104643,56,863431,166196,647,36,Yes
CUST104644,52,777701,1107980,441,48,No
CUST104645,35,881509,503814,444,48,No
CUST104646,63,1788404,946881,544,60,No
CUST104647,55,1318824,1480541,741,60,No
CUST104648,23,452515,783082,589,36,No
CUST104649,36,1995673,314826,411,36,No
CUST104650,25,1359070,1209762,513,24,No
CUST104651,41,973931,817469,499,48,Yes
CUST104652,30,809723,1395360,704,24,No
CUST104653,39,744075,1139067,720,24,No
CUST104654,45,483126,1161619,306,12,Yes
CUST104655,24,450768,948607,824,36,Yes
CUST104656,49,746894,1227144,585,12,Yes
CUST104657,39,972783,1474970,688,12,No
CUST104658,63,1482443,178131,715,24,No
CUST104659,22,312223,1144096,449,12,No
CUST104660,30,1819800,375063,727,36,No
CUST104661,63,1866150,684157,592,24,No
CUST104662,45,1126097,638730,633,36,Yes
CUST104663,40,1199647,1251418,571,60,No
CUST104664,39,1810245,417390,342,12,No
CUST104665,43,583609,1470407,767,24,No
CUST104666,44,1207851,572485,618,48,No
CUST104667,31,613811,697735,791,36,No
CUST104668,54,768482,574532,826,12,Yes
CUST104669,48,1953313,1000292,471,36,No
CUST104670,25,488997,1062845,620,36,No
CUST104671,25,1584439,500953,343,60,Yes
CUST104672,41,351733,1276137,831,36,No
CUST104673,32,1772088,964394,753,60,No
CUST104674,24,905853,907735,382,60,Yes
CUST104675,62,843012,1389110,842,60,No
CUST104676,40,1486353,584535,621,12,No
CUST104677,58,367567,1298699,533,36,No
CUST104678,45,1262279,1090673,839,36,No
CUST104679,34,1170584,531018,551,60,No
CUST104680,31,1148319,1305934,748,36,No
CUST104681,52,1147069,866015,538,36,Yes
CUST104682,31,1103923,566456,789,60,No
CUST104683,38,1307029,1237724,763,48,No
CUST104684,47,1861342,985510,613,48,No
CUST104685,38,1750314,1244699,474,60,No
CUST104686,43,1019593,447530,479,12,No
CUST104687,31,1435639,602958,684,36,No
CUST104688,41,576440,1035055,594,36,No
CUST104689,64,438411,1108812,514,48,Yes
CUST104690,25,1651508,85568,374,60,No
CUST104691,43,1224603,305745,643,12,No
CUST104692,61,1019781,422332,441,60,No
CUST104693,45,771386,535119,498,48,No
CUST104694,61,1619155,328496,470,48,No
CUST104695,30,1300566,309291,705,36,No
CUST104696,42,1579641,488866,527,24,Yes
CUST104697,39,891898,453562,710,12,Yes
CUST104698,21,824860,730516,361,12,Yes
CUST104699,27,1216783,105904,626,24,No
CUST104700,24,1517933,958573,432,48,Yes
CUST104701,21,1373269,328252,488,60,No
CUST104702,35,375295,572247,655,12,No
CUST104703,60,985786,839285,370,24,No
CUST104704,32,530515,396300,562,36,No
CUST104705,42,1316850,316320,605,36,Yes
CUST104706,42,466278,674747,523,48,No
CUST104707,37,763889,1284498,627,12,No
CUST104708,49,477834,1236477,373,60,No
CUST104709,34,1512629,173225,810,12,Yes
CUST104710,40,1601959,543406,441,36,No
CUST104711,53,1590752,271738,401,12,No
CUST104712,63,736350,954890,364,36,No
CUST104713,35,537530,910359,492,24,No
CUST104714,32,1997173,528076,361,24,Yes
CUST104715,60,1938667,292726,831,36,No
CUST104716,40,1384801,1401387,540,60,No
CUST104717,50,1390129,771202,709,60,No
CUST104718,58,1347846,756168,599,12,No
CUST104719,23,918960,515996,494,36,Yes
CUST104720,48,809269,1105187,753,48,No
CUST104721,46,828758,1448962,600,60,No
CUST104722,50,1932141,821812,755,60,No
CUST104723,33,288887,1393763,501,24,No
CUST104724,33,1592262,186343,601,60,No
CUST104725,22,1035544,909299,636,60,Yes
CUST104726,57,342012,389233,331,60,Yes
CUST104727,58,1980730,895177,397,36,No
CUST104728,22,486629,1029581,490,36,No
CUST104729,56,813587,1288767,840,24,No
CUST104730,46,717537,922402,347,12,No
CUST104731,31,594283,1385184,549,60,No
CUST104732,28,1007039,1347796,525,12,No
CUST104733,64,440491,1016289,571,36,No
CUST104734,60,1834461,692811,784,60,No
CUST104735,63,457808,854660,627,12,No
CUST104736,42,958271,635009,479,12,No
CUST104737,40,990417,712746,322,48,Yes
CUST104738,28,1946988,843294,669,36,No
CUST104739,49,350635,614396,544,24,No
CUST104740,60,902682,141788,459,24,No
CUST104741,46,1220346,518239,672,48,No
CUST104742,50,916605,294437,584,12,Yes
CUST104743,37,1529328,916572,820,48,No
CUST104744,40,1222179,1050467,749,48,Yes
CUST104745,36,1184766,732561,435,36,No
CUST104746,63,1209622,99966,395,60,Yes
CUST104747,27,912585,235846,418,12,No
CUST104748,36,1715786,1371106,673,24,No
CUST104749,47,452773,651516,573,24,Yes
CUST104750,43,479365,1089524,476,48,No
CUST104751,44,1034938,1244873,576,48,No
CUST104752,29,1007400,1432917,437,48,No
CUST104753,55,589821,93021,431,12,No
CUST104754,40,413678,431059,343,48,No
CUST104755,57,1669729,199333,422,48,No
CUST104756,62,1704227,470594,435,60,No
CUST104757,37,380580,953606,666,12,Yes
CUST104758,51,1768487,826934,672,36,No
CUST104759,28,372903,136755,425,36,No
CUST104760,35,1684725,979441,738,60,No
CUST104761,51,640523,1164906,350,24,No
CUST104762,50,1952276,752726,436,36,No
CUST104763,40,302951,908754,457,12,No
CUST104764,59,1094738,619601,355,24,Yes
CUST104765,32,505745,284729,727,48,No
CUST104766,37,1979892,807071,742,12,Yes
CUST104767,62,272178,1387752,625,24,Yes
CUST104768,50,416383,198430,379,36,No
CUST104769,49,1408402,1091431,773,48,No
CUST104770,39,1160814,1456046,676,48,No
CUST104771,31,269893,1446877,632,12,No
CUST104772,54,548943,492037,474,48,No
CUST104773,27,713223,78365,740,24,No
CUST104774,64,1523921,1373909,425,60,No
CUST104775,54,1120243,1102945,518,36,Yes
CUST104776,40,1523951,506979,577,12,No
CUST104777,58,1505258,415863,784,60,Yes
CUST104778,44,438886,1270531,440,60,No
CUST104779,30,635711,1477400,409,12,Yes
CUST104780,52,1662960,319594,351,24,No
CUST104781,35,625840,1232573,618,36,No
CUST104782,57,1390283,523267,498,12,No
CUST104783,40,1782828,100272,345,60,No
CUST104784,23,621001,1103886,804,60,No
CUST104785,57,1998982,1130393,839,12,Yes
CUST104786,60,938157,536160,813,60,No
CUST104787,28,1988726,1023283,316,12,No
CUST104788,60,1980864,790176,614,12,No
CUST104789,64,212336,132641,735,36,No
CUST104790,43,1063907,92311,687,12,No
CUST104791,60,1669204,1250534,376,60,No
CUST104792,31,1330788,409571,670,48,No
CUST104793,28,1061811,1262910,464,36,No
CUST104794,49,1294167,443238,323,60,No
CUST104795,50,1048182,837560,334,60,No
CUST104796,30,1082566,1261970,813,36,No
CUST104797,59,628670,98929,760,36,No
CUST104798,48,1871401,655984,437,60,No
CUST104799,56,1049104,427389,564,48,No
CUST104800,33,489372,846240,632,24,No
CUST104801,52,214429,496098,487,60,Yes
CUST104802,56,1332870,858157,362,36,Yes
CUST104803,57,1626297,1433254,578,12,Yes
CUST104804,46,1432663,1400670,841,12,Yes
CUST104805,42,1074506,133576,470,36,No
CUST104806,24,1579656,70557,802,36,No
CUST104807,51,1460555,596113,832,24,No
CUST104808,38,1043810,1369718,598,36,No
CUST104809,58,237310,86080,500,12,Yes
CUST104810,44,826115,1287445,434,48,No
CUST104811,43,399899,543844,571,36,No
CUST104812,42,628472,1218859,834,24,Yes
CUST104813,22,407500,63338,741,48,Yes
CUST104814,51,299862,650577,386,24,No
CUST104815,31,1220498,228982,330,48,Yes
CUST104816,48,501033,1207943,420,36,No
CUST104817,52,1562148,378042,368,12,Yes
CUST104818,25,572646,970958,795,48,Yes
CUST104819,58,630423,1447260,445,60,No
CUST104820,30,774543,493853,632,24,No
CUST104821,60,567968,710709,780,48,Yes
CUST104822,44,1471179,876395,562,24,Yes
CUST104823,55,991841,1043087,592,12,No
CUST104824,64,1291014,1499542,728,24,No
CUST104825,43,441482,407073,385,24,No
CUST104826,37,965598,649223,315,60,No
CUST104827,21,985372,850118,417,24,No
CUST104828,51,994301,1162104,569,48,Yes
CUST104829,51,694476,558907,694,24,No
CUST104830,62,912222,1383507,461,36,No
CUST104831,62,681153,982280,403,24,No
CUST104832,54,1455950,427757,466,36,No
CUST104833,29,1930081,1062567,599,24,Yes
CUST104834,42,537766,762787,327,24,No
CUST104835,33,1750531,1203463,723,48,No
CUST104836,45,1799306,1159662,455,36,No
CUST104837,38,281948,938663,623,36,No
CUST104838,32,454657,1354070,647,60,No
CUST104839,60,1536316,558889,420,24,Yes
CUST104840,37,1848655,327941,827,24,No
CUST104841,35,1815270,1366022,463,48,No
CUST104842,62,1289100,506388,361,60,Yes
CUST104843,35,354404,612347,639,60,No
CUST104844,35,310160,181980,611,48,No
CUST104845,59,1395412,193949,675,36,No
CUST104846,33,1931499,326383,645,12,Yes
CUST104847,37,680891,1054475,449,48,No
CUST104848,52,1416018,77313,476,36,Yes
CUST104849,29,768933,1068394,653,60,No
CUST104850,60,584903,1140679,813,48,No
CUST104851,40,1517964,229480,608,12,No
CUST104852,46,981608,1187347,418,24,Yes
CUST104853,47,1334077,1224804,818,48,No
CUST104854,41,1366026,141665,777,12,No
CUST104855,38,1968407,846966,713,12,No
CUST104856,33,1527676,847399,650,48,No
CUST104857,36,1157977,787351,805,36,No
CUST104858,29,1131398,901995,494,48,No
CUST104859,32,1740710,320804,486,60,No
CUST104860,64,1449234,1479391,749,12,No
CUST104861,58,1789573,534091,795,12,No
CUST104862,39,936618,179909,814,24,No
CUST104863,27,580572,499058,572,12,No
CUST104864,55,1525930,190688,351,24,No
CUST104865,38,1088513,1174552,562,12,Yes
CUST104866,36,369746,1278386,667,12,No
CUST104867,59,1767043,1373827,432,48,Yes
CUST104868,24,300025,928219,524,48,No
CUST104869,45,1659525,329087,609,60,No
CUST104870,52,1399728,1139301,315,36,No
CUST104871,60,1743992,584398,494,60,No
CUST104872,33,384484,548864,742,12,Yes
CUST104873,37,390043,1377182,602,60,No
CUST104874,57,1046278,1439952,347,48,No
CUST104875,26,1314056,759441,420,12,No
CUST104876,39,967128,496015,798,12,No
CUST104877,33,515104,640855,768,60,No
CUST104878,46,434622,532517,340,24,No
CUST104879,34,634368,1488145,755,36,No
CUST104880,51,1669042,892495,833,60,No
CUST104881,24,1890129,1211970,670,60,No
CUST104882,59,937371,198940,481,36,Yes
CUST104883,28,1367498,1043477,816,12,No
CUST104884,45,716576,393133,530,12,No
CUST104885,33,1894144,1120798,647,24,No
CUST104886,52,1688204,129794,778,60,No
CUST104887,58,1554596,674142,508,36,No
CUST104888,58,1080979,834326,577,60,No
CUST104889,48,929024,891081,352,48,Yes
CUST104890,50,1036659,415130,309,60,No
CUST104891,23,1936386,818103,763,60,Yes
CUST104892,48,1333009,920181,457,48,No
CUST104893,23,273704,283127,318,48,No
CUST104894,54,731149,554434,354,36,No
CUST104895,36,438366,1239871,320,12,No
CUST104896,42,524058,1277814,581,24,No
CUST104897,52,1312464,89369,839,48,No
CUST104898,58,1065718,922811,716,12,No
CUST104899,28,785581,383862,584,36,Yes
CUST104900,28,413596,760595,831,60,No
CUST104901,26,268515,320114,831,36,No
CUST104902,34,616740,97922,810,36,No
